0	1
625	0
1284	1
1318	1
1574	1
2107	1
2123	1
3199	1
3897	0
4037	1
4184	1
4631	1
5028	1
5744	0
7247	1
8119	1
8546	1
9036	0
10038	0
11642	0
12668	1
14832	1
15300	1
15489	1
15618	0
15818	0
16290	1
16302	0
16642	0
17941	1
18373	0
18395	0
18413	1
18853	1
19411	0
19823	1
21022	1
21589	0
22161	0
22284	0
22796	0
22999	1
25235	1
25534	0
26097	0
26118	1
26654	1
27568	0
28003	1
28661	1
35101	1
35141	1
36573	1
37301	1
37658	1
38455	0
38770	1
38802	0
38939	0
39854	0
40361	1
42468	1
43408	0
43827	0
46327	1
46939	0
47266	0
47919	1
48090	1
48366	0
49494	0
50369	0
51308	0
52418	0
52934	0
53888	1
54783	1
54862	0
55228	0
55862	0
56580	0
57010	1
57714	0
57806	1
58388	0
59034	1
59471	1
59704	1
60971	0
61413	1
62321	1
64815	0
65720	1
67246	1
69062	1
69609	0
69939	1
69951	0
70019	1
70926	0
71671	0
71674	1
72046	1
72552	0
73080	1
75164	1
75322	1
75354	0
76160	1
77745	1
80343	0
80605	1
80784	1
80794	0
82140	0
83087	1
83362	0
83883	0
83991	0
84834	0
85992	1
87871	1
88208	1
88630	1
89073	0
90171	0
91336	0
91463	0
93504	1
94269	0
95623	0
96680	1
97842	1
99421	0
99623	0
99664	1
100174	1
101433	1
101867	0
102000	0
102368	1
102569	1
102977	1
104435	1
104914	1
105270	1
106836	0
107615	0
107646	1
108602	1
108813	1
109067	0
110984	1
110988	0
111846	0
112577	0
115186	0
115504	0
116687	0
116790	0
117137	1
117230	1
117733	1
118024	1
118709	1
119044	0
119560	0
119808	0
120020	1
120056	1
120066	0
120581	0
121667	0
121702	1
123410	0
125154	1
125302	1
126230	0
126709	1
128223	0
128249	1
128589	0
129200	0
129600	1
131215	0
131618	0
131901	1
133993	1
134161	0
134291	1
134680	1
134834	1
136061	1
136123	1
136600	0
136736	0
137615	0
137633	1
138048	0
138948	0
139013	0
141439	1
142049	0
142112	0
142244	1
142330	1
143111	0
143364	0
143515	0
144495	0
145076	0
145781	0
145804	0
146783	1
147552	0
148082	0
148703	1
149881	1
150617	1
151259	0
152064	0
152080	0
152395	0
152537	0
153778	0
154021	0
154886	1
155194	0
156173	0
156445	0
156721	0
156889	1
157385	1
157435	0
158197	0
159111	0
159859	1
159941	0
160289	1
161409	1
162026	0
162253	0
162267	1
163115	1
163194	0
163331	1
164608	1
166504	0
167205	1
167369	1
167731	0
169481	1
171783	1
172362	1
172958	1
173145	1
173200	1
173230	1
173672	1
175541	0
175768	1
175930	1
177779	0
177889	0
177956	0
179540	0
179635	0
180344	1
181451	1
182495	1
182812	1
183131	1
183332	0
184430	1
185384	1
185429	1
185550	1
186017	1
186622	0
186671	1
187404	0
187851	1
188032	1
188257	1
188863	1
189570	1
189913	0
191099	0
191970	1
192013	0
192224	0
193135	1
193798	1
193978	1
194293	0
195088	0
195712	1
199978	0
200007	1
200752	1
204221	1
204677	1
206601	1
206681	0
206816	0
207752	1
207913	0
208863	1
208895	1
209369	1
211711	0
212440	0
214001	0
214190	1
214339	1
216394	0
216792	1
219148	0
220178	1
220485	1
220901	1
221468	1
221497	1
221503	1
222557	1
222904	1
223686	0
224735	0
224766	1
225086	1
225316	1
225684	1
225699	0
226171	0
226539	1
227754	0
227947	0
228822	1
228838	1
229527	1
229987	0
231262	0
232480	1
233330	0
233744	0
234417	1
235196	1
235994	0
237692	0
238260	1
238408	0
239595	0
240333	0
240438	0
240905	0
241314	0
242287	0
243288	1
243937	0
244587	1
246040	0
246267	1
246918	0
248495	1
249676	0
249950	1
251173	1
251441	0
252847	1
253600	0
253823	0
254664	1
255594	0
257518	1
257624	0
257629	0
258598	0
259035	1
259266	0
259668	1
260004	0
261331	0
262955	0
264372	0
265183	1
265189	0
266991	1
268748	0
269382	0
269947	1
269975	0
270293	1
271107	1
271288	0
271312	0
272856	1
273323	1
274518	0
274663	0
275365	1
276090	0
276644	0
278725	1
280172	0
280381	1
280502	0
282552	0
283061	1
283194	1
283359	0
284205	1
284213	1
284262	0
284500	1
284887	1
285167	1
286859	0
288341	1
289337	1
290020	0
290028	1
291192	1
292903	1
293644	0
294326	0
295835	1
295967	0
298000	1
298572	1
298713	1
298732	1
300052	0
302749	1
302804	1
304651	0
304786	0
304833	1
305677	1
307579	1
308356	0
308552	0
309250	0
309252	1
310095	0
310329	0
310498	1
311132	0
312166	0
312603	1
314314	1
316975	1
317073	1
317714	0
317877	0
318458	0
319080	0
319288	0
319945	1
320359	0
321458	1
324812	1
326383	1
326726	0
328499	0
328868	1
329159	1
329606	0
330327	0
331614	0
331977	1
334000	0
334375	1
334441	0
334738	1
336467	1
336761	0
336956	0
337848	1
338207	0
338777	0
338808	0
339546	0
341207	1
342054	0
343224	0
343453	0
347523	1
347838	1
